artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Frank Sinatra'],[792507],0.612,0.21,0.681,119.834,-13.709,1,10,0.622,0,0.163,0.0371,0,162000,33,1961,Jul-61,On The Sunny Side Of The Street - Remastered
['Frank Sinatra'],[792507],0.657,0.244,0.599,118.071,-11.818,1,0,0.693,0,0.354,0.0318,0,169533,31,1961,Oct-61,I'll Be Seeing You
['Frank Sinatra'],[792507],0.511,0.192,0.278,109.441,-15.855,1,2,0.406,0,0.147,0.0367,0,178867,36,1961,1961,September In The Rain - **** Digital Remaster
['Frank Sinatra'],[792507],0.662,0.153,0.409,127.217,-16.436,1,8,0.639,0,0.108,0.0514,0,245693,33,1961,Jul-61,That Old Black Magic - Remastered
['Frank Sinatra'],[792507],0.657,0.372,0.836,95.913,-12.318,1,7,0.351,0,0.0856,0.041,0,142533,30,1961,Jul-61,American Beauty Rose - Remastered
['Frank Sinatra'],[792507],0.446,0.299,0.844,173.283,-12.819,1,1,0.429,0,0.304,0.0468,0,123200,29,1961,1961,My **** Heaven - **** Digital Remaster
['Frank Sinatra'],[792507],0.633,0.164,0.724,135.508,-16.286,0,0,0.601,0,0.0955,0.0441,0,139360,28,1961,1961,It's Only A Paper Moon - **** Digital Remaster
['Frank Sinatra'],[792507],0.616,0.246,0.617,121.683,-13.345,1,7,0.532,1.24E-06,0.281,0.0367,0,144227,33,1961,Jul-61,It's A Wonderful World
['Frank Sinatra'],[792507],0.507,0.289,0.854,170.966,-11.668,1,8,0.701,0,0.103,0.0488,0,122333,25,1961,Jul-61,Almost Like Being In Love - Remastered
['Frank Sinatra'],[792507],0.619,0.298,0.722,80.523,-13.784,0,4,0.509,0,0.0688,0.0546,0,108333,25,1961,1961,S'Posin' - **** Digital Remaster
['Frank Sinatra'],[792507],0.647,0.239,0.746,140.893,-15.784,0,11,0.488,0,0.148,0.0344,0,145693,24,1961,1961,I Can't Believe That You're In Love With Me - **** Digital Remaster
['Frank Sinatra'],[792507],0.576,0.289,0.422,105.009,-10.283,0,2,0.579,0,0.175,0.0272,0,250840,23,1961,Jul-61,You're ****** 'Til ******** Loves You
['Frank Sinatra'],[792507],0.545,0.453,0.898,81.075,-12.149,1,8,0.24,0,0.038,0.118,0,90973,23,1961,1961,Should I - **** Digital Remaster
['Frank Sinatra'],[792507],0.516,0.23,0.51,137.292,-14.853,1,7,0.284,0,0.329,0.0571,0,137200,23,1961,1961,Always - **** Digital Remaster
['Frank Sinatra'],[792507],0.466,0.264,0.564,160.578,-13.76,1,2,0.55,0,0.0615,0.0405,0,143973,23,1961,1961,I Concentrate On You - **** Digital Remaster
['Frank Sinatra'],[792507],0.554,0.315,0.374,95.037,-12.6,1,2,0.453,0,0.141,0.0536,0,93867,23,1961,1961,You Do ********* To Me - **** Digital Remaster
['Frank Sinatra'],[792507],0.544,0.289,0.543,146.326,-13.97,1,8,0.207,0,0.158,0.0579,0,122840,24,1961,1961,It All Depends On You - **** Digital Remaster
['Frank Sinatra'],[792507],0.6,0.256,0.709,126.076,-12.922,1,7,0.514,0,0.103,0.0446,0,159427,22,1961,Jul-61,Day By Day - Remastered
['Frank Sinatra'],[792507],0.648,0.203,0.496,119.612,-11.822,0,5,0.625,0,0.285,0.0327,0,151920,24,1961,Jul-61,Have You Met Miss Jones?
['Frank Sinatra'],[792507],0.572,0.164,0.66,112.256,-16.582,1,5,0.285,0,0.19,0.0346,0,145560,23,1961,1961,Hidden Persuasion - Remastered
['Frank Sinatra'],[792507],0.573,0.222,0.664,119.957,-14.084,0,7,0.721,0,0.137,0.0465,0,153240,20,1961,Jul-61,I've Heard That Song Before - Remastered
['Frank Sinatra'],[792507],0.555,0.276,0.572,127.029,-11.473,0,6,0.677,0,0.383,0.0328,0,110800,21,1961,Jul-61,Falling In Love With Love
['Frank Sinatra'],[792507],0.467,0.285,0.481,102.52,-12.415,1,7,0.718,0,0.122,0.032,0,203173,19,1961,Oct-61,East Of The Sun
['Frank Sinatra'],[792507],0.472,0.272,0.785,168.622,-14.52,0,11,0.36,0,0.0848,0.0566,0,161573,21,1961,1961,Ol' Macdonald - Remastered
['Frank Sinatra'],[792507],0.293,0.113,0.253,173.434,-18.571,1,0,0.786,4.22E-05,0.13,0.0342,0,206240,20,1961,Jul-61,Sentimental Journey - Remastered
['Frank Sinatra'],[792507],0.277,0.0768,0.157,89.122,-17.698,1,9,0.883,4.40E-06,0.0693,0.0321,0,222173,18,1961,Oct-61,I'm Getting Sentimental Over You
['Frank Sinatra'],[792507],0.647,0.294,0.583,104.512,-12.42,1,8,0.569,0,0.395,0.0297,0,168093,18,1961,Oct-61,It's Always You
['Frank Sinatra'],[792507],0.463,0.096,0.326,130.07,-17.147,1,2,0.788,0,0.204,0.0401,0,223160,18,1961,Oct-61,Polka Dots And Moonbeams
['Frank Sinatra'],[792507],0.644,0.289,0.677,121.445,-11.33,1,10,0.765,0,0.0448,0.0383,0,156827,19,1961,Jul-61,Five Minutes More - Remastered
['Frank Sinatra'],[792507],0.438,0.276,0.667,169.322,-13.172,1,5,0.682,0,0.0432,0.0414,0,113133,18,1961,Jul-61,Lover - Remastered
['Frank Sinatra'],[792507],0.364,0.467,0.644,151.18,-9.612,1,11,0.472,0,0.915,0.0384,0,219133,19,1961,Jul-61,*******
['Frank Sinatra'],[792507],0.621,0.292,0.69,120.34,-11.742,0,2,0.444,0,0.481,0.0454,0,167440,17,1961,Oct-61,The One I Love (Belongs To ******** Else)
['Frank Sinatra'],[792507],0.518,0.218,0.522,121.104,-12.142,1,2,0.743,1.77E-06,0.163,0.0342,0,148293,19,1961,Jul-61,I Love You - Remastered
['Frank Sinatra'],[792507],0.202,0.0536,0.287,77.514,-23.05,1,1,0.711,3.43E-05,0.0839,0.0341,0,156933,19,1961,1961,Sentimental Baby - Remastered
['Frank Sinatra'],[792507],0.669,0.485,0.738,77.761,-9.446,0,9,0.304,0,0.0813,0.0344,0,177333,19,1961,Jul-61,Please Don't Talk About Me When I'm Gone
['Frank Sinatra'],[792507],0.518,0.124,0.367,105.634,-15.676,1,0,0.496,0,0.124,0.0295,0,119440,17,1961,Jul-61,Don't Take Your Love From Me - Remastered
['Frank Sinatra'],[792507],0.641,0.235,0.634,111.082,-13.078,1,1,0.577,0,0.346,0.0347,0,183827,16,1961,Oct-61,Imagination
['Frank Sinatra'],[792507],0.624,0.0911,0.439,99.233,-18.514,1,8,0.811,0,0.0881,0.0286,0,151693,15,1961,Oct-61,It Started All Over *****
['Frank Sinatra'],[792507],0.579,0.559,0.791,105.208,-8.101,1,0,0.362,0,0.338,0.0418,0,126733,18,1961,Jul-61,The Curse Of An Aching Heart
['Frank Sinatra'],[792507],0.522,0.357,0.742,124.014,-13.064,1,7,0.28,0,0.0474,0.067,0,158507,17,1961,Jul-61,"River, Stay 'Way From My Door - Remastered"
['Frank Sinatra'],[792507],0.641,0.167,0.509,118.879,-15.908,1,7,0.568,0,0.274,0.0413,0,164667,18,1961,Jul-61,How Could You Do A Thing Like That To Me? - Remastered
['Frank Sinatra'],[792507],0.549,0.242,0.497,119.941,-13.134,1,0,0.648,0,0.129,0.0362,0,218667,15,1961,Oct-61,Without A Song
['Frank Sinatra'],[792507],0.59,0.162,0.621,125.218,-14.623,1,5,0.904,0,0.0831,0.0415,0,128800,16,1961,Jul-61,Paper Doll - Remastered
['Frank Sinatra'],[792507],0.518,0.25,0.63,119.068,-10.138,1,5,0.779,0,0.261,0.033,0,162333,16,1961,Jul-61,Why Should I Cry Over You? - Remastered
['Frank Sinatra'],[792507],0.517,0.315,0.408,130.507,-12.711,1,4,0.479,0,0.107,0.05,0,155733,16,1961,Jul-61,Yes Indeed! - Remastered
['Frank Sinatra'],[792507],0.5,0.224,0.438,116.831,-11.833,1,1,0.727,0,0.0976,0.0319,0,140360,17,1961,Jul-61,Love Walked In
['Frank Sinatra'],[792507],0.566,0.312,0.526,126.425,-12.248,0,10,0.593,0,0.069,0.0398,0,162067,15,1961,Jul-61,Don't Be That Way
['Frank Sinatra'],[792507],0.385,0.214,0.26,130.558,-11.693,1,0,0.685,7.39E-06,0.133,0.0305,0,186733,16,1961,Jul-61,Don't Cry Joe
['Frank Sinatra'],[792507],0.422,0.205,0.568,75.656,-14.054,0,7,0.551,0,0.207,0.028,0,179093,15,1961,Jul-61,I Gotta Right To Sing The ***** - Remastered
['Frank Sinatra'],[792507],0.39,0.364,0.82,182.831,-12.871,1,7,0.7,0,0.333,0.0721,0,155840,14,1962,12/10/1962,Nice Work If You Can Get It
['Frank Sinatra'],[792507],0.202,0.111,0.0937,83.941,-17.739,1,5,0.865,0.00374,0.205,0.0321,0,261333,15,1962,Mar-62,September Song - **** / Digital Remaster
['Frank Sinatra'],[792507],0.214,0.224,0.0746,66.624,-13.009,1,4,0.833,0.0439,0.148,0.0339,0,224400,15,1962,1962,I Hadn't Anyone Till You
['Frank Sinatra'],[792507],0.714,0.191,0.555,124.586,-12.792,1,0,0.744,0,0.173,0.0646,0,155200,15,1962,Mar-62,"Lean, Baby - Remastered"
['Frank Sinatra'],[792507],0.191,0.164,0.132,82.521,-15.388,1,2,0.897,0.00184,0.241,0.0342,0,203800,14,1962,Oct-62,Remember
['Frank Sinatra'],[792507],0.239,0.118,0.105,72.211,-15.374,1,3,0.897,6.24E-05,0.197,0.0332,0,201200,15,1962,Oct-62,Together
['Frank Sinatra'],[792507],0.303,0.144,0.158,111.482,-14.829,0,0,0.911,1.25E-05,0.336,0.0327,0,232000,14,1962,Oct-62,Indescreet
['Frank Sinatra'],[792507],0.459,0.247,0.565,110.88,-12.905,0,5,0.785,0,0.154,0.0317,0,161867,15,1962,12/10/1962,Please Be Kind
['Frank Sinatra'],[792507],0.204,0.198,0.164,90.902,-13.86,0,5,0.867,0.000392,0.0737,0.0302,0,169827,14,1962,Mar-62,It's A **** World - Remastered
['Frank Sinatra'],[792507],0.26,0.186,0.186,78.28,-13.325,0,0,0.698,0.000354,0.434,0.0315,0,224040,14,1962,1962,All Or Nothing At All
['Frank Sinatra'],[792507],0.276,0.23,0.23,77.093,-15.066,1,11,0.793,0.0341,0.359,0.0324,0,161867,15,1962,Mar-62,A Million Dreams Ago - Remastered
['Frank Sinatra'],[792507],0.271,0.196,0.136,130.472,-14.326,1,2,0.877,0.00366,0.162,0.033,0,181707,14,1962,Mar-62,********* Along The Way - Remastered
['Frank Sinatra'],[792507],0.22,0.0971,0.077,83.01,-16.718,0,6,0.805,0.0087,0.369,0.0326,0,164560,14,1962,Mar-62,I'll See You ***** - Remastered
['Frank Sinatra'],[792507],0.535,0.393,0.807,121.278,-12.536,1,5,0.722,0,0.358,0.0615,0,149573,14,1962,12/10/1962,Looking at the World Through Rose Colored *******
['Frank Sinatra'],[792507],0.541,0.34,0.749,112.199,-13.86,0,0,0.722,0,0.151,0.0454,0,154040,13,1962,12/10/1962,I'm Gonna Sit Right Down And Write Myself A Letter
['Frank Sinatra'],[792507],0.269,0.188,0.217,113.54,-14.284,1,1,0.696,1.33E-05,0.22,0.0364,0,232467,13,1962,1962,Prisoner Of Love
['Frank Sinatra'],[792507],0.245,0.131,0.0993,105.087,-14.987,0,9,0.718,0.000386,0.151,0.0331,0,233400,14,1962,Mar-62,Memories Of You - Remastered
['Frank Sinatra'],[792507],0.276,0.168,0.203,125.843,-16.562,1,5,0.613,2.84E-05,0.355,0.0357,0,196093,13,1962,1962,It Might As Well Be Spring - Edit
['Frank Sinatra'],[792507],0.514,0.176,0.462,114.776,-15.353,0,0,0.687,0,0.0921,0.0362,0,265200,13,1962,12/10/1962,Learnin' The *****
['Frank Sinatra'],[792507],0.155,0.185,0.193,164.243,-13.84,1,0,0.685,6.40E-06,0.175,0.0314,0,202133,15,1962,Nov-62,A Garden In The Rain
['Frank Sinatra'],[792507],0.207,0.104,0.121,89.054,-15.501,1,11,0.929,0.000491,0.13,0.0343,0,199640,13,1962,Mar-62,Day In - Day Out - Remastered
['Frank Sinatra'],[792507],0.214,0.303,0.14,114.477,-12.204,0,10,0.77,0.000509,0.109,0.0351,0,225800,13,1962,1962,**********
['Frank Sinatra'],[792507],0.124,0.173,0.209,80.76,-15.858,1,3,0.825,4.91E-05,0.164,0.0298,0,191933,15,1962,Nov-62,We'll Gather Lilacs In The Spring
['Frank Sinatra'],[792507],0.24,0.164,0.213,92.293,-14.355,1,1,0.916,3.66E-05,0.143,0.0322,0,177507,13,1962,Mar-62,I'm Walking Behind You - Remastered
['Frank Sinatra'],[792507],0.266,0.215,0.207,117.531,-14.248,1,0,0.797,2.17E-05,0.412,0.0354,0,198840,14,1962,Nov-62,The Gypsy
['Frank Sinatra'],[792507],0.158,0.175,0.133,96.106,-16.926,1,6,0.903,0.00181,0.116,0.0321,0,168733,13,1962,Nov-62,Now Is The Hour
['Frank Sinatra'],[792507],0.22,0.171,0.201,78.343,-13.349,1,10,0.915,1.74E-06,0.117,0.0307,0,179533,13,1962,Nov-62,Roses Of Picardy
['Frank Sinatra'],[792507],0.263,0.154,0.161,113.339,-15.747,0,5,0.888,0,0.154,0.0318,0,197333,14,1962,Nov-62,London By *****
['Frank Sinatra'],[792507],0.115,0.222,0.091,169.356,-15.932,1,4,0.841,0.00533,0.441,0.0353,0,196387,13,1962,Nov-62,I'll Follow My Secret Heart
['Frank Sinatra'],[792507],0.668,0.26,0.368,119.416,-14.256,1,7,0.453,0,0.0621,0.0523,0,147000,74,1962,12/10/1962,Fly Me To The Moon (In Other Words)
['Frank Sinatra'],[792507],0.659,0.3,0.461,109.7,-12.548,1,8,0.51,0,0.169,0.0659,0,173227,54,1962,12/10/1962,The Best Is Yet To Come
['Frank Sinatra'],[792507],0.395,0.375,0.775,178.105,-10.966,0,5,0.555,0,0.576,0.0381,0,194093,54,1962,Jul-62,I Get A Kick Out Of You
['Frank Sinatra'],[792507],0.56,0.338,0.625,127.305,-14.691,1,7,0.767,0,0.392,0.0462,0,181480,42,1962,12/10/1962,More (Theme From Mondo Cane)
['Frank Sinatra'],[792507],0.548,0.266,0.702,123.815,-12.463,1,8,0.655,0,0.0703,0.0538,0,207200,40,1962,12/10/1962,Pennies From Heaven
['Frank Sinatra'],[792507],0.445,0.339,0.413,109.437,-13.153,1,1,0.62,0,0.234,0.0464,0,172187,38,1962,12/10/1962,I Wish You Love
['Frank Sinatra'],[792507],0.468,0.357,0.637,140.011,-10.301,0,5,0.415,0,0.198,0.0516,0,126867,37,1962,Jul-62,Ain't *** Sweet
['Frank Sinatra'],[792507],0.513,0.186,0.526,106.76,-11.027,1,10,0.761,0,0.0677,0.0295,0,207840,36,1962,12/10/1962,I Only Have Eyes For You
['Frank Sinatra'],[792507],0.5,0.333,0.428,81.411,-13.754,1,3,0.552,0,0.156,0.0366,0,178533,36,1962,12/10/1962,I Can't Stop Loving You
['Frank Sinatra'],[792507],0.334,0.111,0.27,81.861,-16.527,1,10,0.864,0.000456,0.128,0.0297,0,197827,36,1962,Mar-62,As Time Goes By - **** ' Digital Remaster
['Frank Sinatra'],[792507],0.576,0.205,0.378,110.75,-13.355,1,5,0.452,4.34E-06,0.0547,0.0422,0,273653,35,1962,12/10/1962,My Kind Of ****
['Frank Sinatra'],[792507],0.652,0.209,0.572,111.166,-13.199,0,5,0.663,0,0.126,0.0327,0,246760,35,1962,12/10/1962,I Won't Dance
['Frank Sinatra'],[792507],0.469,0.296,0.637,111.111,-11.221,1,8,0.722,0,0.0663,0.0306,0,160307,35,1962,12/10/1962,Please Be Kind
['Frank Sinatra'],[792507],0.594,0.444,0.888,96,-10.439,1,2,0.658,0,0.0643,0.0609,0,107133,32,1962,Jul-62,"Goody, Goody"
['Frank Sinatra'],[792507],0.51,0.167,0.427,101.683,-13.481,1,5,0.759,0,0.174,0.0347,0,154240,34,1962,12/10/1962,[Love Is] The Tender Trap
['Frank Sinatra'],[792507],0.398,0.486,0.429,89.5,-11.857,1,8,0.688,0,0.367,0.0587,0,145707,33,1962,12/10/1962,The Good Life
['Frank Sinatra'],[792507],0.467,0.317,0.487,87.914,-11.537,1,1,0.531,0,0.0449,0.0491,0,138893,32,1962,12/10/1962,I Wanna Be Around
['Frank Sinatra'],[792507],0.567,0.473,0.728,121.285,-10.166,1,5,0.709,0,0.393,0.115,0,148427,33,1962,12/10/1962,Looking at the World Through Rose Colored *******
['Frank Sinatra'],[792507],0.565,0.5,0.41,95.329,-11.371,1,7,0.597,0,0.304,0.101,0,138973,33,1962,12/10/1962,I Believe In You
['Frank Sinatra'],[792507],0.344,0.635,0.623,185.767,-11.693,0,7,0.613,0,0.349,0.131,0,162680,33,1962,12/10/1962,****** Dolly! (from ****** Dolly!)
['Frank Sinatra'],[792507],0.524,0.427,0.824,91.181,-11.288,0,4,0.718,0,0.306,0.0439,0,154227,32,1962,12/10/1962,Nice Work If You Can Get It
['Frank Sinatra'],[792507],0.539,0.258,0.54,115.824,-11.748,0,0,0.715,0,0.109,0.035,0,263040,32,1962,12/10/1962,Learnin' The *****
['Frank Sinatra'],[792507],0.643,0.37,0.584,63.408,-12.94,0,10,0.554,0,0.0907,0.0385,0,166387,31,1962,12/10/1962,Wives And Lovers
['Frank Sinatra'],[792507],0.567,0.512,0.773,116.752,-8.696,0,0,0.703,1.12E-06,0.133,0.046,0,152627,31,1962,12/10/1962,I'm Gonna Sit Right Down And Write Myself A Letter
['Frank Sinatra'],[792507],0.519,0.382,0.712,154.836,-9.419,0,5,0.66,0,0.406,0.0338,0,123507,27,1962,Jul-62,Tangerine
['Frank Sinatra'],[792507],0.215,0.138,0.172,103.082,-15.983,1,7,0.796,1.86E-05,0.23,0.0327,0,212000,31,1962,Nov-62,The Very Thought Of You
['Frank Sinatra'],[792507],0.151,0.17,0.184,167.323,-16.207,1,7,0.739,1.24E-05,0.113,0.0324,0,222893,33,1962,Nov-62,We'll Meet *****
['Frank Sinatra'],[792507],0.576,0.328,0.715,136.699,-10.269,0,8,0.476,0,0.079,0.0359,0,133467,25,1962,Jul-62,At Long Last Love
['Frank Sinatra'],[792507],0.312,0.109,0.208,106.365,-15.37,1,2,0.947,0.000165,0.196,0.0363,0,185027,26,1962,Mar-62,Don't Make A Beggar Of Me - Remastered
['Frank Sinatra'],[792507],0.323,0.382,0.158,84.557,-9.817,0,6,0.532,5.37E-06,0.154,0.0281,0,247133,25,1962,1962,Come Rain Or Come Shine
['Frank Sinatra'],[792507],0.432,0.495,0.757,169.095,-8.819,1,4,0.43,0,0.546,0.0442,0,152573,23,1962,Jul-62,Pick Yourself Up
['Frank Sinatra'],[792507],0.615,0.266,0.436,127.505,-11.055,1,11,0.333,0,0.132,0.0356,0,136733,27,1962,Jul-62,I Love You
['Frank Sinatra'],[792507],0.726,0.352,0.47,122.64,-11.318,0,7,0.585,0,0.0762,0.0436,0,161107,24,1962,Jul-62,They Can't Take That Away From Me
['Frank Sinatra'],[792507],0.209,0.143,0.175,89.882,-16.859,1,10,0.837,0.000126,0.123,0.033,0,202240,24,1962,1962,That's All
['Frank Sinatra'],[792507],0.222,0.135,0.0658,120.47,-17.067,1,9,0.916,0.0104,0.11,0.0381,0,222960,27,1962,Oct-62,When I Lost You
['Frank Sinatra'],[792507],0.523,0.311,0.534,103.314,-11.538,1,8,0.78,0,0.116,0.0368,0,191627,21,1962,Jul-62,Don'cha Go 'Way Mad
['Frank Sinatra'],[792507],0.549,0.332,0.469,116.301,-12.436,1,2,0.435,0,0.0673,0.071,0,154907,21,1962,Jul-62,I'm Beginning To See The Light
['Frank Sinatra'],[792507],0.256,0.141,0.167,69.926,-17.256,1,10,0.926,1.22E-05,0.181,0.0366,0,210107,21,1962,Oct-62,Are You ******** ********
['Frank Sinatra'],[792507],0.669,0.348,0.605,131.677,-11.992,0,9,0.545,0,0.131,0.0384,0,147467,20,1962,Jul-62,Love Is Just Around The Corner
['Frank Sinatra'],[792507],0.151,0.24,0.103,80.416,-13.262,0,2,0.814,0.00202,0.104,0.0323,0,167867,23,1962,Mar-62,I'll Be Seeing You - Remastered
['Frank Sinatra'],[792507],0.342,0.171,0.244,63.467,-17.19,1,8,0.39,0,0.11,0.0298,0,245360,23,1962,Nov-62,If I Had You
['Frank Sinatra'],[792507],0.223,0.0925,0.102,72.346,-16.339,1,1,0.917,0.00372,0.126,0.0365,0,162440,20,1962,Oct-62,All Alone
['Frank Sinatra'],[792507],0.36,0.242,0.243,142.418,-12.519,0,4,0.723,0,0.143,0.0316,0,178507,19,1962,Jul-62,******** In ****
['Frank Sinatra'],[792507],0.603,0.145,0.397,110.108,-16.659,1,5,0.441,0,0.104,0.0392,0,275600,18,1962,12/10/1962,My Kind Of ****
['Frank Sinatra'],[792507],0.197,0.119,0.101,69.803,-17.591,1,5,0.681,0.00011,0.161,0.0374,0,195507,18,1962,Oct-62,What'll I Do?
['Frank Sinatra'],[792507],0.47,0.166,0.467,106.504,-12.967,1,10,0.8,0,0.063,0.031,0,208840,17,1962,12/10/1962,I Only Have Eyes For You
['Frank Sinatra'],[792507],0.696,0.134,0.493,110.604,-15.963,1,7,0.68,0,0.0736,0.0348,0,249667,18,1962,12/10/1962,I Won't Dance
['Frank Sinatra'],[792507],0.24,0.283,0.172,94.05,-14.438,1,10,0.585,0.0473,0.129,0.0332,0,168773,21,1962,1962,********
['Frank Sinatra'],[792507],0.228,0.201,0.115,78.979,-14.199,1,9,0.702,3.17E-06,0.112,0.0307,0,219067,20,1962,1962,***** And Day
['Frank Sinatra'],[792507],0.239,0.17,0.189,80.767,-13.91,1,1,0.821,5.39E-06,0.0851,0.034,0,209173,18,1962,Oct-62,The Song is Ended (But The Melody Lingers On)
['Frank Sinatra'],[792507],0.554,0.234,0.571,123.192,-14.257,0,5,0.623,0,0.0642,0.0492,0,208373,17,1962,12/10/1962,Pennies From Heaven
['Frank Sinatra'],[792507],0.173,0.193,0.287,79.022,-15.595,1,1,0.827,7.72E-06,0.387,0.0335,0,232267,20,1962,Nov-62,A *********** Sang In Berkeley Square
['Frank Sinatra'],[792507],0.32,0.0955,0.0963,110.034,-16.976,1,2,0.893,0.0061,0.12,0.04,0,228293,17,1962,Mar-62,When The World Was Young - Remastered
['Frank Sinatra'],[792507],0.218,0.112,0.143,143.408,-15.431,1,7,0.871,0.000158,0.416,0.0376,0,201667,18,1962,Oct-62,"Oh, How I Miss You *******"
['Frank Sinatra'],[792507],0.169,0.23,0.175,82.537,-13.714,1,6,0.718,0.000155,0.143,0.0353,0,162040,18,1962,1962,Misty
['Frank Sinatra'],[792507],0.231,0.147,0.139,81.493,-16.793,1,11,0.885,0.00255,0.207,0.0336,0,197533,16,1962,Oct-62,Charmaine
['Frank Sinatra'],[792507],0.195,0.145,0.14,83.694,-16.324,1,9,0.819,0.00367,0.317,0.0323,0,189600,16,1962,Mar-62,There Will Never Be Another You - Remastered
['Frank Sinatra'],[792507],0.563,0.144,0.451,102.149,-13.701,1,5,0.797,0,0.184,0.0301,0,154840,16,1962,12/10/1962,(Love Is) The Tender Trap
['Frank Sinatra'],[792507],0.294,0.11,0.103,133.247,-16.587,1,8,0.929,0,0.139,0.0334,0,197707,16,1962,Oct-62,The **** Next Door - **** Remastered
['Frank Sinatra'],[792507],0.287,0.12,0.267,108.822,-18.019,0,5,0.725,1.90E-05,0.109,0.0371,0,170573,16,1962,Mar-62,I'll Remember April - Remastered
['Frank Sinatra'],[792507],0.278,0.209,0.184,111.428,-15.421,0,4,0.735,0.0128,0.248,0.0311,0,239573,15,1962,Mar-62,These Foolish Things Remind Me Of You - Remastered
['Frank Sinatra'],[792507],0.17,0.118,0.176,81.987,-18.14,1,0,0.858,1.18E-05,0.183,0.0304,0,184267,19,1963,Aug-63,The Second Time Around
['Frank Sinatra'],[792507],0.58,0.219,0.712,128.058,-16.185,1,5,0.702,0,0.126,0.0333,0,139000,18,1963,Aug-63,(How Little It Matters) How Little We Know
['Frank Sinatra'],[792507],0.237,0.0492,0.122,133.986,-22.215,1,10,0.898,7.49E-05,0.0742,0.0355,0,163293,19,1963,Aug-63,In the Wee Small Hours Of The Morning
['Frank Sinatra'],[792507],0.209,0.104,0.154,75.848,-19.061,1,1,0.857,0.00379,0.0849,0.0338,0,192560,17,1963,Aug-63,Put Your Dreams Away (For Another Day)
['Frank Sinatra'],[792507],0.22,0.151,0.109,114.21,-14.487,1,8,0.901,0,0.124,0.0347,0,186053,18,1963,May-63,You'll Never Walk Alone
['Frank Sinatra'],[792507],0.186,0.144,0.133,82.05,-14.095,1,1,0.829,0,0.069,0.0356,0,164813,13,1963,May-63,This Nearly Was Mine
['Frank Sinatra'],[792507],0.258,0.259,0.315,93.998,-9.658,1,10,0.93,0,0.219,0.0271,0,142267,12,1963,May-63,"America, The Beautiful"
['Frank Sinatra'],[792507],0.255,0.116,0.172,87.626,-13.44,1,0,0.871,0,0.133,0.0325,0,265360,14,1963,May-63,Ol' Man River
['Frank Sinatra'],[792507],0.355,0.185,0.216,82.324,-12.775,1,11,0.87,0,0.268,0.031,0,177947,13,1963,May-63,Bewitched
['Frank Sinatra'],[792507],0.433,0.199,0.335,103.549,-13.765,1,7,0.857,0,0.125,0.0374,0,484467,14,1963,May-63,Soliloquy
['Frank Sinatra'],[792507],0.296,0.187,0.167,119.717,-12.387,1,3,0.822,0,0.235,0.0347,0,181413,12,1963,May-63,My Heart Stood Still
['Frank Sinatra'],[792507],0.285,0.113,0.303,79.947,-21.134,1,7,0.842,0,0.312,0.0342,0,174467,53,1963,Aug-63,Young At Heart
['Frank Sinatra'],[792507],0.532,0.34,0.654,136.023,-14.645,1,1,0.736,0,0.145,0.0419,0,210933,28,1963,Aug-63,I've Got You Under My Skin
['Frank Sinatra'],[792507],0.205,0.0677,0.189,170.723,-20.794,1,1,0.859,1.39E-06,0.123,0.0342,0,218200,25,1963,Aug-63,Nancy
['Frank Sinatra'],[792507],0.303,0.0488,0.185,114.426,-20.633,1,3,0.94,7.47E-06,0.114,0.0353,0,175707,22,1963,Aug-63,**** Me Irresponsible
['Frank Sinatra'],[792507],0.598,0.273,0.679,117.581,-15.193,1,0,0.532,0,0.484,0.0352,0,158933,24,1963,Aug-63,Pocketful Of Miracles
['Frank Sinatra'],[792507],0.49,0.279,0.473,127.029,-15.597,1,0,0.55,0,0.403,0.0447,0,157373,21,1963,Aug-63,Witchcraft
['Frank Sinatra'],[792507],0.185,0.19,0.147,77.969,-12.349,1,8,0.696,0,0.0588,0.0297,0,176947,21,1963,May-63,I Have Dreamed
['Frank Sinatra'],[792507],0.371,0.0711,0.346,66.967,-19.32,1,1,0.883,2.49E-05,0.335,0.0321,0,206133,24,1963,Aug-63,Oh! What It Seemed To Be
['Frank Sinatra'],[792507],0.235,0.136,0.22,79.693,-18.374,0,9,0.863,1.70E-05,0.127,0.0317,0,209067,20,1963,Aug-63,All The Way
['Frank Sinatra'],[792507],0.356,0.0983,0.23,85.909,-19.717,1,8,0.926,1.40E-05,0.123,0.0291,0,162320,19,1964,Nov-64,Dear Heart
['Frank Sinatra'],[792507],0.702,0.538,0.964,125.293,-12.376,1,1,0.76,0,0.358,0.0442,0,145093,19,1964,Nov-64,**** Me By
['Frank Sinatra'],[792507],0.61,0.314,0.556,140.491,-14.014,0,6,0.756,0,0.274,0.0418,0,163813,18,1964,Nov-64,The Look Of Love
['Frank Sinatra'],[792507],0.311,0.4,0.54,77.6,-13.444,1,3,0.723,0,0.127,0.0342,0,167653,16,1964,Nov-64,Available
['Frank Sinatra'],[792507],0.187,0.245,0.214,81.192,-16.752,1,3,0.838,5.18E-06,0.253,0.0349,0,177147,15,1964,Nov-64,Love Isn't Just For The Young
['Frank Sinatra'],[792507],0.285,0.0818,0.289,93.295,-18.503,1,3,0.83,0,0.124,0.0314,0,178440,14,1964,Nov-64,Talk To Me Baby
